receipt_id,barcode,item_description,brand_code,item_number,competitive_product,rewards_group,competitor_rewards_group,deleted,quantity_purchased,item_price,target_price,discounted_item_price,price_after_coupon,final_price,partner_item_id,rewards_product_partner_id,points_payer_id,points_earned,needs_fetch_review,needs_fetch_review_reason,points_not_awarded_reason,prevent_target_gap_points,user_flagged_barcode,user_flagged_new_item,user_flagged_price,user_flagged_quantity,user_flagged_description,original_meta_brite_barcode,original_meta_brite_description,original_receipt_item_text,original_meta_brite_quantity_purchased,original_final_price,original_meta_brite_item_price,metabrite_campaign_id,src_file
600edb570a720f053500001d,,KRO HGY ROLL,,,,,,,1.0,3.99,,3.99,,3.99,1318,,,,,,,,,,,,,,,KRO HGY ROLL,,,,,receipts.json
60025cb80a720f05f300008d,,BUSHS MILD KIDNEY CH,,,,,,,1.0,1.59,,1.59,,1.59,1166,,,,,,,,,,,,,,,BUSHS MILD KIDNEY CH,,,,,receipts.json
600afbd90a720f053500000b,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,4.0,23.16,,23.16,,23.16,1023,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,231.6,,,,,,,,,,,,BEN & JERRY.S CHUNKY MONKEY PINT,,,,BEN AND JERRYS ICE CREAM,receipts.json
600260210a720f05f300008f,,MONTEREY SLCD BABY B,,,,,,,1.0,2.5,,2.5,2.5,2.5,1172,,,,,,,,,,,,,,,MONTEREY SLCD BABY B,,,,,receipts.json
60099c3c0a7214ad89000135,028435383253,KLRB CRBN WTR CLR FR LMN SPRK CAN 12PK 12 FL OZ,KLARBRUNN,,,,,,5.0,15.75,,15.75,,15.75,1200,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,KLARBRUNN I2PIK 12 FL OZ,,,,,receipts.json
60020d2a0a720f05f300008a,,OSCAR SARDINES 2LAY,,,,,,,1.0,3.34,,3.34,,3.34,1187,,,,,,,,,,,,,,,OSCAR SARDINES 2LAY,,,,,receipts.json
600a1a8d0a7214ada2000008,,PRINGLES CRISPS,PRINGLES,,,,,,1.0,2.99,,2.99,,2.99,1054,,,,,,,,,,,,,,,PRINGLES CRISPS,,,,,receipts.json
600a1e270a720f0535000009,,LEGO71029,,,,,,,1.0,4.99,,4.99,,4.99,1074,,,,,,,,,,,,,,,LEGO71029,,,,,receipts.json
600996ac0a720f05fa000134,,"BORDCN 29 MILK, 1/2 GAL",,,,,,,2.0,8.1,,8.1,,8.1,1107,,,,,,,,,,,,,,,"BORDCN 29 MILK, 1/2 GAL",,,,,receipts.json
5ff8da620a7214adca00001d,,,,,,,,,,,,,,,8,,,,True,USER_FLAGGED,,True,034100573065,True,29.0,1.0,MILLER LITE 24 PACK 12OZ CAN,,,,,,,,receipts.json
600a1a8d0a7214ada2000008,,KLARBRUNN 12PK 12 FL OZ,,,,,,,5.0,12.65,,12.65,,12.65,1014,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
6002590c0a7214ad4c000082,,FRSH BNLS PORK LOIN,,,,,,,1.0,4.56,,4.56,,4.56,1157,,,,,,,,,,,,,,,FRSH BNLS PORK LOIN,,,,,receipts.json
600f39c30a7214ada2000030,,Yellow Bell Pepper,,,,,,,3.0,15.0,,15.0,15.0,15.0,1601,,,,,,,,,,,,,,,YELLOW BEL,,,,,receipts.json
600eda0c0a7214ada200001e,,NABISCO RITZ CRIS,,,,,,,1.0,3.99,,3.99,,3.99,1290,,,,,,,,,,,,,,,NABISCO RITZ CRIS,,,,,receipts.json
60020d2a0a720f05f300008a,754500326305,Hy-Vee Clover Honey Bear,HY-VEE,,,,,,1.0,5.99,,5.99,,5.99,1039,,,,,,,,,,,,,,,HYV CLOVER HNY BEAR,,,,,receipts.json
600f2fc80a720f0535000030,016000437760,Betty Crocker Hershey's - Milk Chocolate Frosting,BETTY CROCKER,,True,DUNCAN HINES FROSTING,,,1.0,1.98,,1.98,,1.98,1014,5e825d64f221c312e698a62a,,,False,,,,,,,,,,,BC HRSHY CHOC FRST,,,,,receipts.json
603c25b30a720fde1000035b,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,1.0,11.99,,11.99,11.99,11.99,1,,,,,,,,,,,,,,,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,receipts.json
600f2fc80a720f0535000030,016000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,GENERAL MILLS,,,GM CEREAL VARIETY PACKS,,,1.0,2.49,,2.49,,2.49,1016,5332f5f3e4b03c9a25efd0ae,5332f5f3e4b03c9a25efd0ae,,False,,Action not allowed for user and CPG,,,,,,,,,GM CEREAL RICE,,,,GM CEREAL VARIETY PACKS,receipts.json
60099c3c0a7214ad89000135,,KLARBRUNN 12PK 12 FL OZ,,,,,,,6.0,20.88,,20.88,,20.88,1016,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
600f24970a720f053500002f,,CHEESE SAUCE,,,,,,,1.0,2.34,,2.34,,2.34,1251,,,,,,,,,,,,,,,CHEESE SAUCE,,,,,receipts.json
5ff473b10a7214ada10005c4,021000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",,,,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,,,1.0,9.99,800.0,,,9.99,4,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,50.0,,,,,,,,,,,,,,,,,receipts.json
600996ac0a720f05fa000134,,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,,2.0,13.68,,13.68,,13.68,1016,,,,,,,,,,,,,,,EMILS SAUSAGE MUSHROOM PIZZA,,,,,receipts.json
600f24970a720f053500002f,,Roasted Salted Mixed Nuts,,,,,,,1.0,2.99,,2.99,,2.99,1612,,,,,,,,,,,,,,,RSTD & SALTED NUTS,,,,,receipts.json
600f24970a720f053500002f,,JV CHEDDAR,JOHNSONVILLE,,,,OSCAR MAYER SAUSAGE LINK,,4.0,79.84,,79.84,,79.84,1461,,,,,,,,,,,,,,,JV CHEDDAR,,,,,receipts.json
600373700a720f05f3000091,,TC NCTN GUM 2MG MINT,,,,,,,1.0,26.99,,26.99,,26.99,1189,,,,,,,,,,,,,,,TC NCTN GUM 2MG MINT,,,,,receipts.json
5ff5d1d80a7214ada10005f7,043000000960,SHAKE 'N BAKE Coating Mix - Barbecue Glaze Seasoned 7.00-oz,,,,SHAKE 'N BAKE SEASONED COATING MIX,,,1.0,5.0,800.0,,,5.0,3,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,25.0,,,,,,,,,,,,,,,,,receipts.json
600370250a720f05f3000090,,HYV KETTLE MESQ BBQ,,,,,,,1.0,2.39,,2.39,,2.39,1046,,,,,,,,,,,,,,,HYV KETTLE MESQ BBQ,,,,,receipts.json
600f24970a720f053500002f,,COMP BOOK,,,,,,,1.0,0.5,,0.5,,0.5,1265,,,,,,,,,,,,,,,COMP BOOK,,,,,receipts.json
60183c850a7214ad50000308,4011,ITEM NOT FOUND,,,,,,,3.0,27.0,,,,27.0,1,,,,False,,,True,4011,True,27.0,3.0,,,,,,,,,receipts.json
600996ac0a720f05fa000134,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,5.0,22.3,,22.3,,22.3,1276,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,223.0,,,,,,,,,,,,BEN & JERRY S CHUNKY MONKEY PINT,,,,BEN AND JERRYS ICE CREAM,receipts.json
60023e8f0a720f05f300008b,,FRSH BNLS PORK LOIN,,,,,,,1.0,4.56,,4.56,,4.56,1148,,,,,,,,,,,,,,,FRSH BNLS PORK LOIN,,,,,receipts.json
600f24970a720f053500002f,,MARIE CALLENDERS,MARIE CALLENDER'S,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,1.0,6.99,,6.99,,6.99,1451,,,,,,,,,,,,,,,MARIE CALLENDERS,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,receipts.json
600f2fc80a720f0535000030,021000658831,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,KRAFT,,True,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,1.0,1.0,,1.0,,1.0,1949,5332f5f3e4b03c9a25efd0ae,,,False,,,,,,,,,,,KRFT MAC&CHS,,,,KRAFT MACARONI & CHEESE DINNER - BOX,receipts.json
600f39c30a7214ada2000030,,K ALMIPOPY,,,,,,,2.0,14.0,,14.0,14.0,14.0,1120,,,,,,,,,,,,,,,K ALMIPOPY,,,,,receipts.json
600373700a720f05f3000091,,HYV GRADE A X LRG EG,,,,,,,1.0,1.29,,1.29,,1.29,1030,,,,,,,,,,,,,,,HYV GRADE A X LRG EG,,,,,receipts.json
600b139e0a7214ada200000a,,105 MYLIFE AS,,,,,,,1.0,8.87,,8.87,,8.87,1124,,,,,,,,,,,,,,,105 MYLIFE AS,,,,,receipts.json
600206000a720f05f3000087,,HYV KETTLE MESQ BBQ,HY-VEE,,,,,,1.0,2.39,,2.39,,2.39,1040,,,,,,,,,,,,,,,HYV KETTLE MESQ BBQ,,,,,receipts.json
6004a5f20a7214ad4c000088,,Organic Blueberries,,,,,,,1.0,5.99,,5.99,,5.99,1303,,,,,,,,,,,,,,,ORGANIC BLUEBERRIES,,,,,receipts.json
5ff473b20a720f05230005b7,021000667543,Dressing KRAFT Free Catalina 90 Ounce,,,,,,,1.0,9.99,,,,9.99,5,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,receipts.json
5ff5d1e10a720f05230005d9,021000050765,,,,True,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,1.0,9.99,,,,9.99,4,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,,,,,,,,receipts.json
600206000a720f05f3000087,,HYV LF VANILLA YOGUR,HY-VEE,,,,,,1.0,0.56,,0.56,,0.56,1115,,,,,,,,,,,,,,,HYV LF VANILLA YOGUR,,,,,receipts.json
5ff5d1d80a7214ada10005f6,043000046814,"YUBAN Pmild Pacific Coast Blend Roast Premium Ground Coffee, 29 Oz",,,,YUBAN COFFEE,,,1.0,5.0,800.0,,,5.0,3,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,25.0,,,,,,,,,,,,,,,,,receipts.json
600a1a8d0a7214ada2000008,,PRGUSORGCRISPS,,,,,,,1.0,2.99,,2.99,,2.99,1053,,,,,,,,,,,,,,,PRGUSORGCRISPS,,,,,receipts.json
600992f90a720f05fa000133,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,DORITOS,,,DORITOS NACHO CHEESE MULTI SERVE,,,2.0,6.8,,6.8,,6.8,1542,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"DORITOS INACHO CHEESE, 28.5 OZ",,,,DORITOS NACHO CHEESE MULTI SERVE,receipts.json
600f0cc70a720f053500002c,,MC GRILL MATES,MCCORMICK GRILL MATES,,,,A.1. DRY RUB,,1.0,1.99,,1.99,,1.99,1096,,,,,,,,,,,,,,,MC GRILL MATES,,,,,receipts.json
600a1a8d0a7214ada2000008,,474 SNLPLUSH,,,,,,,1.0,4.99,,4.99,,4.99,1304,,,,,,,,,,,,,,,474 SNLPLUSH,,,,,receipts.json
5ff4a4ca0a7214ada10005d0,,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,1.0,11.99,,11.99,11.99,11.99,1,,,,,,,,,,,,,,,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,receipts.json
600f2fc80a720f0535000030,,90% Lean Ground Beef,,,,,,,1.0,6.2,,6.2,,6.2,1483,,,,False,,,,,,,,,,,90% LEAN GR BF,,,,,receipts.json
600370250a720f05f3000090,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,HILLSHIRE FARM,,,,OSCAR MAYER SAUSAGE LINK,,1.0,3.99,,3.99,,3.99,1094,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,HILLS TRKY POLSKA KI,,,,,receipts.json
600992f90a720f05fa000133,,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,,1.0,6.8,,6.8,,6.8,1496,,,,,,,,,,,,,,,EMILS SAUSAGE MUSHROOM PIZZA,,,,,receipts.json
60023e8f0a720f05f300008b,4093,Large Yellow Onions,,,,,,,1.0,1.82,,1.82,,1.82,1103,,,,,,,,,,,,,,,YELLOW ONIONS,,,,,receipts.json
60088a100a7214ad890000bd,,Leek,,,,,,,1.0,3.99,,3.99,,3.99,1121,,,,,,,,,,,,,,,LEEK,,,,,receipts.json
600a1e270a720f0535000009,,323 THOMAS CINN RSN BR,,,,,,,1.0,4.99,,4.99,,4.99,1183,,,,,,,,,,,,,,,323 THOMAS CINN RSN BR,,,,,receipts.json
600b34ca0a7214ada200000c,,CHEESE SAUCE M 1,,,,,,,1.0,12.34,,12.34,,12.34,1277,,,,,,,,,,,,,,,CHEESE SAUCE M 1,,,,,receipts.json
600ed4910a7214ada2000018,021000043552,,,,True,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,1.0,5.0,,,,5.0,5,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
600370250a720f05f3000090,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,4.0,23.88,,23.88,,23.88,1332,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,238.8,,,,,,,,,,,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,BEN AND JERRYS ICE CREAM,receipts.json
600f39c30a7214ada2000030,,CHEEZ IT CRCKR,CHEEZ-IT,,,,,,1.0,6.49,,6.49,6.49,6.49,1066,,,,,,,,,,,,,,,CHEEZ IT CRCKR,,,,,receipts.json
60108a5b0a7214ada2000057,,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,1.0,11.99,,11.99,11.99,11.99,1,,,,,,,,,,,,,,,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,receipts.json
600afbd90a720f053500000b,,310 KRUAFTCRMCHSWHPD,,,,,,,1.0,5.29,,5.29,,5.29,1346,,,,,,,,,,,,,,,310 KRUAFTCRMCHSWHPD,,,,,receipts.json
600f24970a720f053500002f,012000010736,Mountain Dew Game Fuel Citrus Cherry Soda,MOUNTAIN DEW,,,MOUNTAIN DEW CITRUS CHERRY 12 OZ,,,2.0,35.96,,35.96,,35.96,1356,,,,,,,,,,,,,,,MOUNTAIN D,,,,MOUNTAIN DEW CITRUS CHERRY 12 OZ,receipts.json
6004a99e0a720f05f3000095,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,NATURE'S PATH ORGANIC,,,,,,1.0,3.99,,3.99,,3.99,1171,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,NATURES PATH OF OATS,,,,,receipts.json
600f485e0a720f053500003b,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,,,,LUNCHABLES LUNCH COMBINATIONS - TRAY,,,1.0,9.99,800.0,,,9.99,4,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,50.0,,,,,,,,,,,,,,,,,receipts.json
600b34ca0a7214ada200000c,,CHEEZ T CRCKR,,,,,,,1.0,6.49,,6.49,,6.49,1048,,,,,,,,,,,,,,,CHEEZ T CRCKR,,,,,receipts.json
600afbd90a720f053500000b,,Cranberry Sunshine,,,,,,,1.0,4.98,,4.98,,4.98,1065,,,,,,,,,,,,,,,SUNSHINE C,,,,,receipts.json
600a1a8d0a7214ada2000008,012000106057,DIET PEPSI SODA COLA CAN IN FRIDGE PCK BX 18 CT 216 OZ,PEPSI,,,DIET PEPSI 12 OZ 15+ COUNT,,,1.0,8.99,,8.99,,8.99,1126,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,242 PEPSIDIET SODA,,,,DIET PEPSI 12 OZ 15+ COUNT,receipts.json
600373700a720f05f3000091,,Leek,,,,,,,1.0,3.99,,3.99,,3.99,1110,,,,,,,,,,,,,,,LEEK,,,,,receipts.json
600a1a8d0a7214ada2000008,,BCHRSHYCHOCFRST,,,,,,,1.0,1.98,,1.98,,1.98,1029,,,,,,,,,,,,,,,BCHRSHYCHOCFRST,,,,,receipts.json
600b2dd60a7214ada200000b,015000056087,GERBER GRADUATES LIL ENTREES MEALS MEALS NON - ORGANIC SRSTINTRKMTSCWGYLWBN TRAY 1 PK - 00011500005608,GERBER,,,GERBER GRADUATES,,,1.0,3.62,,3.62,,3.62,1104,5f58fa84be37ce21f1287c0f,5f58fa84be37ce21f1287c0f,,,,Action not allowed for user and CPG,,,,,,,,,GRD TURKEY,,,,GERBER GRADUATES,receipts.json
601d7cd50a7214ad5900069f,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,,,1.0,28.57,,28.57,28.57,28.57,0,,,,,,,,,,,,,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,,,receipts.json
600ba6ae0a7214ada2000010,,ENR AA24PK,ENERGIZER MAX,,,,,,1.0,16.24,,16.24,,16.24,1143,,,,,,,,,,,,,,,ENR AA24PK,,,,,receipts.json
60099c3c0a7214ad89000135,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,DORITOS,,,DORITOS NACHO CHEESE MULTI SERVE,,,2.0,7.56,,7.56,,7.56,1310,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,,,,Action not allowed for user and CPG,,,,,,,,,"DORITOS NACHO CHEESE, 28.5 OZ",,,,DORITOS NACHO CHEESE MULTI SERVE,receipts.json
600373700a720f05f3000091,039400015031,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,BUSH'S BEST,,True,BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES,,,1.0,1.59,,1.59,,1.59,1131,5e825d64f221c312e698a62a,,,,,,,,,,,,,,BUSHS MILD KIDNEY CH,,,,,receipts.json
600f2fc80a720f0535000030,021000658831,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,KRAFT,,True,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,,,1.0,1.0,,1.0,,1.0,1904,5332f5f3e4b03c9a25efd0ae,,,False,,,,,,,,,,,KRFT MAC&CHS,,,,KRAFT MACARONI & CHEESE DINNER - BOX,receipts.json
6024024b0a7214d8e900018c,021000024674,,,,True,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,1.0,5.0,,,,5.0,1,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
600a1a8d0a7214ada2000008,,310 LUC EGGS LARGEAA,,,,,,,1.0,3.49,,3.49,,3.49,1214,,,,,,,,,,,,,,,310 LUC EGGS LARGEAA,,,,,receipts.json
60088a100a7214ad890000bd,014113911979,"Wonderful Roasted & Salted Pistachios, 24 oz",WONDERFUL,,,,PLANTERS PISTACHIOS,,1.0,8.99,,8.99,,8.99,1226,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,WNDRFL RSTD&SALTED,,,,,receipts.json
600afbd90a720f053500000b,,326 RHOT DOG BUNS,,,,,,,1.0,2.99,,2.99,,2.99,1424,,,,,,,,,,,,,,,326 RHOT DOG BUNS,,,,,receipts.json
60025cb80a720f05f300008d,4166,Other Sweet Onions,,,,,,,1.0,0.91,,0.91,0.91,0.91,1099,,,,,,,,,,,,,,,SWEET ONIONS,,,,,receipts.json
600f0cc70a720f053500002c,072310001244,Bigelow Tea Bags - Earl Grey,BIGELOW,,,,LIPTON TEA,,1.0,4.69,,4.69,,4.69,1116,,,,,,,,,,,,,,,BGLW EARL GREY TEA,,,,,receipts.json
600f2fc80a720f0535000030,,FOLGERS COFFEE,FOLGERS,,True,,MAXWELL HOUSE GROUND COFFEE,,1.0,9.99,,9.99,,9.99,1084,559c2234e4b06aca36af13c6,,,False,,,,,,,,,,,FOLGERS COFFEE,,,,,receipts.json
600a1e270a720f0535000009,,5S3 RANATORTELL,,,,,,,1.0,2.99,,2.99,,2.99,1276,,,,,,,,,,,,,,,5S3 RANATORTELL,,,,,receipts.json
600a1a8d0a7214ada2000008,,263 V8100%VE,,,,,,,1.0,6.98,,6.98,,6.98,1153,,,,,,,,,,,,,,,263 V8100%VE,,,,,receipts.json
60085ba90a720f05fa00006a,044700087145,OSCAR MAYER 10 OZ ROAST BEEF,,,,OSCAR MAYER LUNCH MEAT,,,1.0,9.99,800.0,,,9.99,5,559c2234e4b06aca36af13c6,559c2234e4b06aca36af13c6,50.0,,,,,,,,,,,,,,,,,receipts.json
5ff1e1b40a7214ada100055b,,,,,,,,,,,,,,,8,,,,True,USER_FLAGGED,,True,034100573065,True,29.0,1.0,MILLER LITE 24 PACK 12OZ CAN,,,,,,,,receipts.json
5ff74fd10a720f0523000619,043000204399,"Jell-O Instant Pudding & Pie Filling French Vanilla, 3.4 Oz",,,,,,,1.0,1.0,,,,1.0,1,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,receipts.json
600370250a720f05f3000090,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,BEN AND JERRYS,,,BEN AND JERRYS ICE CREAM,,,2.0,11.3,,11.3,,11.3,1228,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,113.0,,,,,,,,,,,,BEN & JERRY' S CHUNKY MONKEY PINT,,,,BEN AND JERRYS ICE CREAM,receipts.json
600f2fc80a720f0535000030,,SIG CORN,,,,,,,4.0,55.84,,55.84,,55.84,1313,,,,False,,,,,,,,,,,SIG CORN,,,,,receipts.json
600996ac0a720f05fa000134,,KLARBRUNN 12PK 12 FL OZ,,,,,,,5.0,11.15,,11.15,,11.15,1339,,,,,,,,,,,,,,,KLARBRUNN 12PK 12 FL OZ,,,,,receipts.json
600f39c30a7214ada2000030,,LEGO 30554,,,,,,,1.0,4.97,,4.97,4.97,4.97,1235,,,,,,,,,,,,,,,LEGO 30554,,,,,receipts.json
600f39c30a7214ada2000030,,Parmesan Cheese,,,,,,,1.0,3.19,,3.19,3.19,3.19,1539,,,,,,,,,,,,,,,LUC PARMSAN CHEESE,,,,,receipts.json
600b420b0a7214ada200000d,,PLAY DOH,,,,,,,1.0,0.56,,0.56,,0.56,1274,,,,,,,,,,,,,,,PLAY DOH,,,,,receipts.json
60023e8f0a720f05f300008b,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,LIGHT & FIT GREEK,,True,YOPLAIT GREEK YOGURT,,,1.0,0.56,,0.56,,0.56,1064,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,,,HYV LF KEY LIME PIE,,,,,receipts.json
600b2dd60a7214ada200000b,,Chocolate Mousse,,,,,,,1.0,2.78,,2.78,,2.78,1160,,,,,,,,,,,,,,,95 COCOA,,,,,receipts.json
5fb2da580a7214ad89000114,075925306254,,,,True,KRAFT NATURAL CHEESE - SHREDDED,,,1.0,1.0,,,,1.0,1,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,receipts.json
600b139e0a7214ada200000a,,107 LEGO30554,,,,,,,1.0,4.97,,4.97,,4.97,1138,,,,,,,,,,,,,,,107 LEGO30554,,,,,receipts.json
600373700a720f05f3000091,,SPL K ORIGINAL,SPECIAL K,,,,,,1.0,1.88,,1.88,,1.88,1089,,,,,,,,,,,,,,,SPL K ORIGINAL,,,,,receipts.json
600b2dd60a7214ada200000b,021000615315,Kraft Cheese Grated - Parmesan,KRAFT,,True,SARGENTO GRATED PARMESAN CHEESE,,,1.0,3.99,,3.99,,3.99,1068,5e7cf838f221c312e698a628,,,,,,,,,,,,,,A3T KRFT PARMESN,,,,KRAFT GRATED PARMESAN,receipts.json
60049d9d0a720f05f3000094,,Blueberries,,,,,,,1.0,2.99,,2.99,,2.99,1112,,,,,,,,,,,,,,,BLUEBERRIES,,,,,receipts.json
5fa5ad370a720f05ef000089,034100573065,MILLER LITE 24 PACK 12OZ CAN,,,,MILLER LITE 24 PACK,,,1.0,29.0,77.0,,,29.0,4,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,870.0,False,,,True,034100573065,True,29.0,1.0,,,,,,,,,receipts.json
600370250a720f05f3000090,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,LAURA'S LEAN BEEF,,,,,,1.0,5.99,,5.99,,5.99,1098,,,,,,,,,,,,,,,LEAN GRND BF 93% 7%,,,,,receipts.json
60049d9d0a720f05f3000094,038000924224,Crispix Cereal,CRISPIX,,True,CHEX CEREAL MEDIUM SIZE,,,1.0,3.39,,3.39,,3.39,1257,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,,,KELL CRISPIX CEREAL,,,,,receipts.json
5ff36dcc0a720f05230005b1,071040063102,,,,True,SARGENTO STRING OR STICK CHEESE,,,1.0,0.99,,,,0.99,1,5e7cf838f221c312e698a628,,,,,,,,,,,,,,,,,,,receipts.json
600f24970a720f053500002f,016000877009,General Mills Cereal - Breakfast Pack,GENERAL MILLS,,,GM CEREAL VARIETY PACKS,,,1.0,2.49,,2.49,,2.49,1019,,,,,,,,,,,,,,,GM CEREAL RICE,,,,GM CEREAL VARIETY PACKS,receipts.json
600f24970a720f053500002f,,PC PCKT WALLET,,,,,,,1.0,1.8,,1.8,,1.8,1192,,,,,,,,,,,,,,,PC PCKT WALLET,,,,,receipts.json
600f39c30a7214ada2000030,026800001924,AMRC BTY FLT ANGL HR 24 OZ,AMERICAN BEAUTY,,,,,,1.0,0.89,,0.89,0.89,0.89,1804,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,AMBT PASTA,,,,,receipts.json
600edb570a720f053500001d,,LUCERNE MILK290,,,,,,,1.0,3.12,,3.12,,3.12,1122,,,,,,,,,,,,,,,LUCERNE MILK290,,,,,receipts.json
600887ae0a7214ad8900008a,4011,,,,,,,,3.0,23.0,,,,23.0,1,,,,True,USER_FLAGGED,,True,4011,True,23.0,3.0,,,,,,,,,receipts.json
5ff1e1b40a7214ada100055b,,,,,,,,,,,,,,,6,,,,True,USER_FLAGGED,,True,034100573065,True,29.0,1.0,MILLER LITE 24 PACK 12OZ CAN,,,,,,,,receipts.json
5ff726a40a720f05230005fa,034100573065,MILLER LITE 24 PACK 12OZ CAN,,,,MILLER LITE 24 PACK,,,1.0,1.0,,,,1.0,4,5332f709e4b03c9a25efd0f1,5332f709e4b03c9a25efd0f1,30.0,True,USER_FLAGGED,,True,034100573065,True,1.0,1.0,MILLER LITE 24 PACK 12OZ CAN,,,,,,,,receipts.json
603c3d240a720fde10000373,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,1.0,22.97,,22.97,22.97,22.97,0,,,,,,,,,,,,,,,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,receipts.json
600f24970a720f053500002f,048001154049,Knorr Homestyle Stock Beef Beef Concentrated Broth,KNORR,,,KNORR RECIPE MIXES,,,2.0,6.76,,6.76,,6.76,1532,,,,,,,,,,,,,,,KNORR BF B,,,,KNORR RECIPE MIXES,receipts.json
5ff4ce690a7214ada10005e2,075925306254,,,,True,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,,,2.0,10.0,,,,10.0,2,5e7cf838f221c312e698a628,,,True,USER_FLAGGED,,True,075925306254,True,10.0,2.0,,,,,,,,,receipts.json
